dyad,background,months,task,gesture,count_raw,count,ct_raw,ct,pro_rata,id
e15,English,10,tp2,point,0,0,0,0,no,494
e15,English,10,tp2,ho_gv,1,1,0,0,no,493
e15,English,11,five,reach,1,1,1,1,no,489
e15,English,11,five,point,0,0,0,0,no,488
e15,English,11,five,ho_gv,0,0,0,0,no,487
e15,English,11,tp1,reach,0,0,0,0,no,492
e15,English,11,tp1,point,0,0,0,0,no,491
e15,English,11,tp1,ho_gv,0,0,0,0,no,490
e15,English,11,tp2,reach,0,0,0,0,no,495
e15,English,11,tp2,point,0,0,0,0,no,494
e15,English,11,tp2,ho_gv,0,0,0,0,no,493
e15,English,12,five,reach,3,3,1,1,no,489
e15,English,12,five,point,1,1,1,1,no,488
e15,English,12,five,ho_gv,0,0,0,0,no,487
e15,English,12,tp1,reach,0,0,0,0,no,492
e15,English,12,tp1,point,0,0,0,0,no,491
e15,English,12,tp1,ho_gv,0,0,0,0,no,490
e15,English,12,tp2,reach,0,0,0,0,no,495
e15,English,12,tp2,point,0,0,0,0,no,494
e15,English,12,tp2,ho_gv,1,1,0,0,no,493
e16,English,10,five,reach,0,0,0,0,no,498
e16,English,10,five,point,12,12,0,0,no,497
e16,English,10,five,ho_gv,0,0,0,0,no,496
e16,English,10,tp1,reach,0,0,0,0,no,501
e16,English,10,tp1,point,0,0,0,0,no,500
e16,English,10,tp1,ho_gv,0,0,0,0,no,499
e16,English,10,tp2,reach,0,0,0,0,no,504
e16,English,10,tp2,point,3,3,1,1,no,503
e16,English,10,tp2,ho_gv,8,8,4,4,no,502
e16,English,11,five,reach,11,11,1,1,no,498
e16,English,11,five,point,17,17,4,4,no,497
e16,English,11,five,ho_gv,0,0,0,0,no,496
e16,English,11,tp1,reach,0,0,0,0,no,501
e16,English,11,tp1,point,0,0,0,0,no,500
e16,English,11,tp1,ho_gv,4,4,1,1,no,499
e16,English,11,tp2,reach,0,0,0,0,no,504
e16,English,11,tp2,point,0,0,0,0,no,503
e16,English,11,tp2,ho_gv,1,1,0,0,no,502
e16,English,12,five,reach,1,1,0,0,no,498
e16,English,12,five,point,10,10,2,2,no,497
e16,English,12,five,ho_gv,0,0,0,0,no,496
e16,English,12,tp1,reach,1,1,0,0,no,501
e16,English,12,tp1,point,7,7,5,5,no,500
e16,English,12,tp1,ho_gv,11,11,3,3,no,499
e16,English,12,tp2,reach,1,1,0,0,no,504
e16,English,12,tp2,point,2,2,1,1,no,503
e16,English,12,tp2,ho_gv,1,1,1,1,no,502
e17,English,10,five,reach,0,0,0,0,no,507
e17,English,10,five,point,8,8,2,2,no,506
e17,English,10,five,ho_gv,0,0,0,0,no,505
e17,English,10,tp1,reach,0,0,0,0,no,510
e17,English,10,tp1,point,0,0,0,0,no,509
e17,English,10,tp1,ho_gv,0,0,0,0,no,508
e17,English,10,tp2,reach,0,0,0,0,no,513
e17,English,10,tp2,point,0,0,0,0,no,512
e17,English,10,tp2,ho_gv,0,0,0,0,no,511
e17,English,11,five,reach,1,1,1,1,no,507
e17,English,11,five,point,6,6,4,4,no,506
e17,English,11,five,ho_gv,0,0,0,0,no,505
e17,English,11,tp1,reach,0,0,0,0,no,510
e17,English,11,tp1,point,0,0,0,0,no,509
e17,English,11,tp1,ho_gv,4,4,0,0,no,508
e17,English,11,tp2,reach,0,0,0,0,no,513
e17,English,11,tp2,point,0,0,0,0,no,512
e17,English,11,tp2,ho_gv,3,3,1,1,no,511
e17,English,12,five,reach,0,0,0,0,no,507
e17,English,12,five,point,3,3,2,2,no,506
e17,English,12,five,ho_gv,0,0,0,0,no,505
e17,English,12,tp1,reach,0,0,0,0,no,510
e17,English,12,tp1,point,0,0,0,0,no,509
e17,English,12,tp1,ho_gv,0,0,0,0,no,508
e17,English,12,tp2,reach,0,0,0,0,no,513
e17,English,12,tp2,point,1,1,0,0,no,512
e17,English,12,tp2,ho_gv,0,0,0,0,no,511
e18,English,10,five,reach,3,3,0,0,no,516
e18,English,10,five,point,0,0,0,0,no,515
e18,English,10,five,ho_gv,0,0,0,0,no,514
e18,English,10,tp1,reach,0,0,0,0,no,519
e18,English,10,tp1,point,0,0,0,0,no,518
e18,English,10,tp1,ho_gv,0,0,0,0,no,517
e18,English,10,tp2,reach,0,0,0,0,no,522
e18,English,10,tp2,point,0,0,0,0,no,521
e18,English,10,tp2,ho_gv,0,0,0,0,no,520
e18,English,11,five,reach,0,0,0,0,no,516
e18,English,11,five,point,0,0,0,0,no,515
e18,English,11,five,ho_gv,0,0,0,0,no,514
e18,English,11,tp1,reach,0,0,0,0,no,519
e18,English,11,tp1,point,0,0,0,0,no,518
e18,English,11,tp1,ho_gv,1,1,0,0,no,517
e18,English,11,tp2,reach,0,0,0,0,no,522
e18,English,11,tp2,point,0,0,0,0,no,521
e18,English,11,tp2,ho_gv,0,0,0,0,no,520
e18,English,12,five,reach,1,1,1,1,no,516
e18,English,12,five,point,0,0,0,0,no,515
e18,English,12,five,ho_gv,0,0,0,0,no,514
e18,English,12,tp1,reach,0,0,0,0,no,519
e18,English,12,tp1,point,0,0,0,0,no,518
e18,English,12,tp1,ho_gv,5,5,0,0,no,517
e18,English,12,tp2,reach,0,0,0,0,no,522
e18,English,12,tp2,point,0,0,0,0,no,521
e18,English,12,tp2,ho_gv,1,1,0,0,no,520
e19,English,10,five,reach,0,0,0,0,no,525
e19,English,10,five,point,0,0,0,0,no,524
e19,English,10,five,ho_gv,0,0,0,0,no,523
e19,English,10,tp1,reach,0,0,0,0,no,528
e19,English,10,tp1,point,0,0,0,0,no,527
e19,English,10,tp1,ho_gv,0,0,0,0,no,526
e19,English,10,tp2,reach,0,0,0,0,no,531
e19,English,10,tp2,point,0,0,0,0,no,530
e19,English,10,tp2,ho_gv,0,0,0,0,no,529
e19,English,11,five,reach,0,0,0,0,no,525
e19,English,11,five,point,1,1,1,1,no,524
e19,English,11,five,ho_gv,0,0,0,0,no,523
e19,English,11,tp1,reach,0,0,0,0,no,528
e19,English,11,tp1,point,1,1,0,0,no,527
e19,English,11,tp1,ho_gv,2,2,0,0,no,526
e19,English,11,tp2,reach,0,0,0,0,no,531
e19,English,11,tp2,point,0,0,0,0,no,530
e19,English,11,tp2,ho_gv,0,0,0,0,no,529
e19,English,12,five,reach,NA,NA,NA,NA,no,525
e19,English,12,five,point,NA,NA,NA,NA,no,524
e19,English,12,five,ho_gv,NA,NA,NA,NA,no,523
e19,English,12,tp1,reach,NA,NA,NA,NA,no,528
e19,English,12,tp1,point,NA,NA,NA,NA,no,527
e19,English,12,tp1,ho_gv,NA,NA,NA,NA,no,526
e19,English,12,tp2,reach,NA,NA,NA,NA,no,531
e19,English,12,tp2,point,NA,NA,NA,NA,no,530
e19,English,12,tp2,ho_gv,NA,NA,NA,NA,no,529
e20,English,10,five,reach,0,0,0,0,no,534
e20,English,10,five,point,0,0,0,0,no,533
e20,English,10,five,ho_gv,0,0,0,0,no,532
e20,English,10,tp1,reach,0,0,0,0,no,537
e20,English,10,tp1,point,0,0,0,0,no,536
e20,English,10,tp1,ho_gv,0,0,0,0,no,535
e20,English,10,tp2,reach,0,0,0,0,no,540
e20,English,10,tp2,point,0,0,0,0,no,539
e20,English,10,tp2,ho_gv,0,0,0,0,no,538
e20,English,11,five,reach,0,0,0,0,no,534
e20,English,11,five,point,0,0,0,0,no,533
e20,English,11,five,ho_gv,0,0,0,0,no,532
e20,English,11,tp1,reach,0,0,0,0,no,537
e20,English,11,tp1,point,0,0,0,0,no,536
e20,English,11,tp1,ho_gv,2,2,0,0,no,535
e20,English,11,tp2,reach,0,0,0,0,no,540
e20,English,11,tp2,point,0,0,0,0,no,539
e20,English,11,tp2,ho_gv,0,0,0,0,no,538
e20,English,12,five,reach,0,0,0,0,no,534
e20,English,12,five,point,0,0,0,0,no,533
e20,English,12,five,ho_gv,0,0,0,0,no,532
e20,English,12,tp1,reach,0,0,0,0,no,537
e20,English,12,tp1,point,0,0,0,0,no,536
e20,English,12,tp1,ho_gv,0,0,0,0,no,535
e20,English,12,tp2,reach,0,0,0,0,no,540
e20,English,12,tp2,point,0,0,0,0,no,539
e20,English,12,tp2,ho_gv,1,1,1,1,no,538
