Subject,Procedure,Version,Contrast,Item,Condition,WordL,WordR,Words.ACC,Words.RT
8,TrialProc,B2,F,114,Unrelated,ROOM,PAUSE,1,1632
8,TrialProc,A2,F,31,Related,MUTE,DEAF,1,3052
8,TrialProc,A2,PB,18,Control,BALL,FAT,1,1053
8,TrialProc,A2,F,53,Related,SKI,SNOW,1,1348
8,TrialProc,A2,F,50,Related,SALMON,FISH,1,1153
8,TrialProc,B1,H,5,Unrelated,SUN,DAUGHTER,1,1205
8,TrialProc,B1,F,73,Unrelated,HOLIDAY,OTHER,1,1537
8,TrialProc,B1,F,64,Related,CHANCE,LUCK,1,1510
8,TrialProc,B2,PB,11,Unrelated,DUCK,BOND,1,1531
8,TrialProc,B2,F,117,Related,TODAY,TOMORROW,1,1296
8,TrialProc,B1,F,74,Related,HOUR,MINUTE,1,1172
8,TrialProc,A1,LR,10,Unrelated,CLAP,GARBAGE,0,1712
8,TrialProc,B1,F,85,Unrelated,RUG,HOPE,1,1889
8,TrialProc,A2,F,42,Related,ACTOR,FILM,1,1184
8,TrialProc,A2,H,15,Unrelated,THIEF,STEEL,1,1408
8,TrialProc,B2,F,106,Related,NEAR,FAR,1,1756
8,TrialProc,B1,F,70,Related,FLOAT,SINK,1,1678
8,TrialProc,A1,PB,17,Unrelated,PATH,SHOWER,0,2022
8,TrialProc,A2,F,43,Related,NOSE,SMELL,1,1233
8,TrialProc,B2,F,110,Unrelated,OVER,HURRY,1,2523
8,TrialProc,B2,H,17,Control,MAJOR,MIRROR,1,1382
8,TrialProc,A2,F,51,Related,SATURN,PLANET,1,1885
8,TrialProc,B2,F,105,Unrelated,OPEN,ARMY,1,1439
8,TrialProc,A2,H,20,Control,THERE,HEIR,1,2002
8,TrialProc,B1,F,76,Unrelated,INJURE,ART,1,1952
8,TrialProc,B2,F,91,Related,BOILER,HEAT,1,1487
8,TrialProc,B2,H,4,Control,OCEAN,SET,1,1425
8,TrialProc,B1,F,87,Unrelated,SIGN,HEAD,1,2807
8,TrialProc,A1,F,1,Related,ADD,MULTIPLY,1,1449
8,TrialProc,B2,LR,7,Control,FOLLOWED,BED,1,2533
8,TrialProc,A2,F,55,Related,PRETTY,BEAUTIFUL,1,1881
8,TrialProc,B2,F,108,Related,PAST,FUTURE,1,1432
8,TrialProc,B1,PB,13,Control,WIT,HOLE,1,1444
8,TrialProc,A1,F,23,Related,RAZOR,SHARP,0,3150
8,TrialProc,B2,F,103,Unrelated,WHILE,FATHER,1,3756
8,TrialProc,A2,LR,18,Unrelated,PEOPLE,CLOUD,0,1901
8,TrialProc,B2,F,111,Related,SLEEP,DREAM,1,1532
8,TrialProc,B1,F,88,Related,TEA,COFFEE,1,844
8,TrialProc,B2,LR,17,Unrelated,ALLEY,RAIN,1,1265
8,TrialProc,B2,F,101,Unrelated,KIND,BOOKS,1,1646
8,TrialProc,A2,F,44,Related,PARENT,CHILD,1,1144
8,TrialProc,A1,H,10,Unrelated,PEACE,CAKE,1,3010
8,TrialProc,B2,F,95,Unrelated,WISE,DIRT,1,3160
8,TrialProc,A1,F,2,Related,BRAIN,THINK,1,2293
8,TrialProc,A1,LR,12,Control,TAG,CLOTH,0,1413
8,TrialProc,B1,F,62,Unrelated,ATTACK,WOOL,1,1665
8,TrialProc,A2,F,54,Related,SOFA,CHAIR,1,1320
8,TrialProc,A1,PB,19,Control,MAD,GOOD,1,1665
8,TrialProc,B2,F,102,Related,MIDDLE,CENTRE,1,1664
8,TrialProc,B2,F,92,Unrelated,PINE,GAME,0,2984
8,TrialProc,B2,H,14,Control,SPIRIT,SOLO,1,3344
8,TrialProc,A2,F,47,Related,SELECT,CHOOSE,1,1296
8,TrialProc,A1,F,24,Related,RICH,WEALTHY,1,1898
8,TrialProc,B1,LR,13,Control,DAY,EGG,1,1349
8,TrialProc,A1,F,17,Related,LOUD,QUIET,1,1336
8,TrialProc,A2,F,32,Related,BRANCH,TREE,1,1562
8,TrialProc,B2,F,119,Unrelated,TYPE,BLOW,1,2030
8,TrialProc,A1,F,27,Related,START,BEGIN,1,2151
8,TrialProc,A2,H,7,Control,GENDER,MALL,1,5780
8,TrialProc,A2,F,60,Related,SPRING,SUMMER,1,1373
8,TrialProc,B1,F,65,Unrelated,CLOCK,SLIP,1,2071
8,TrialProc,B2,H,18,Control,VISION,BITE,1,1403
8,TrialProc,B1,F,67,Unrelated,COUGH,WALL,1,1371
8,TrialProc,A2,F,56,Related,VAST,HUGE,1,1286
8,TrialProc,A1,H,9,Unrelated,TALE,DOG,0,1747
8,TrialProc,B1,F,84,Unrelated,READ,FIND,1,2052
8,TrialProc,A2,F,58,Related,SOAP,CLEAN,1,1598
8,TrialProc,A2,PB,3,Unrelated,LITTER,PIN,1,1938
8,TrialProc,A2,F,41,Related,GORILLA,APE,1,2851
8,TrialProc,A1,F,8,Related,EAT,HUNGER,1,1457
8,TrialProc,A1,PB,1,Control,LUNCH,ROSES,1,1357
8,TrialProc,B2,F,118,Unrelated,SKILL,CLIMATE,1,2475
8,TrialProc,A1,F,21,Related,PICTURE,PAINTING,1,1431
8,TrialProc,B1,F,79,Related,LION,TIGER,1,1383
8,TrialProc,B1,F,89,Unrelated,THICK,PASS,1,1189
8,TrialProc,A1,F,11,Related,FIRE,FLAME,0,1576
8,TrialProc,A1,F,15,Related,KING,PRINCE,1,1678
8,TrialProc,B1,H,11,Unrelated,WAIST,RUBBISH,0,3685
8,TrialProc,B2,F,113,Related,SMOOTH,ROUGH,1,1227
8,TrialProc,B1,F,81,Related,OWE,DEBT,1,2922
8,TrialProc,A2,LR,14,Control,UPRIGHT,EJECT,1,2856
8,TrialProc,A1,F,13,Related,HAPPY,GLAD,1,2217
8,TrialProc,B2,F,116,Related,TALK,SPEAK,1,1377
8,TrialProc,A1,PB,10,Unrelated,PAN,FORBID,1,2464
8,TrialProc,A2,F,48,Related,SHEET,BLANKET,0,3453
8,TrialProc,B1,F,71,Related,FOOL,IDIOT,1,1455
8,TrialProc,B1,F,63,Related,BLUE,COLOUR,1,1543
8,TrialProc,A1,F,12,Related,HAMMER,"NAIL",0,2305
8,TrialProc,B2,PB,7,Control,APRICOT,REACH,1,3506
8,TrialProc,A2,F,52,Related,HEALTHY,ILL,1,1526
8,TrialProc,A1,F,18,Related,"NATION",COUNTRY,1,1799
8,TrialProc,B2,LR,5,Unrelated,KEY,ROCK,1,1053
8,TrialProc,A2,F,49,Related,BOWL,DISH,1,1529
8,TrialProc,B1,F,61,Related,AIR,BREATHE,0,2045
8,TrialProc,B1,PB,16,Control,JET,HAMSTER,1,1694
8,TrialProc,B1,F,86,Related,SCISSORS,CUT,1,1091
8,TrialProc,A2,F,46,Related,PIANO,INSTRUMENT,1,1496
8,TrialProc,A1,F,10,Related,FINGER,HAND,1,1019
8,TrialProc,A1,F,28,Related,SWEET,BITTER,1,1866
8,TrialProc,A2,LR,15,Control,MISTAKE,SONG,1,1539
8,TrialProc,B1,F,90,Related,UP,DOWN,1,832
8,TrialProc,B2,F,115,Related,STUDENT,LEARN,1,1470
8,TrialProc,A1,PB,9,Unrelated,PARK,GROWL,1,1352
8,TrialProc,B2,F,120,Related,WORLD,GLOBE,0,3677
8,TrialProc,A2,F,40,Related,LEAVE,EXIT,1,1598
8,TrialProc,B1,PB,8,Control,SAY,MONEY,1,1583
8,TrialProc,A1,F,25,Related,RUN,WALK,1,1286
8,TrialProc,B2,F,100,Related,KNIFE,FORK,1,1397
8,TrialProc,B1,LR,3,Unrelated,RAW,ORDER,1,1519
8,TrialProc,A2,F,35,Related,EAST,WEST,1,809
8,TrialProc,B1,F,66,Unrelated,COAT,WILL,1,2821
8,TrialProc,B1,H,6,Unrelated,HEEL,CURE,1,2155
8,TrialProc,A1,F,7,Related,DRUG,MEDICINE,1,1346
8,TrialProc,B2,F,96,Unrelated,MAGIC,LAST,1,1924
8,TrialProc,B1,LR,1,Control,CONNECT,STAMPS,1,2184
8,TrialProc,A2,F,34,Related,DENTIST,TEETH,1,1871
8,TrialProc,A2,F,45,Related,PERMIT,ALLOW,1,2215
8,TrialProc,B2,PB,15,Control,MOVE,DULL,1,1282
8,TrialProc,A2,F,39,Related,HOT,COLD,1,747
8,TrialProc,A1,F,22,Related,PLANE,FLIGHT,1,2328
8,TrialProc,B2,H,12,Control,BAKE,FOLDER,1,2640
8,TrialProc,A2,F,36,Related,LEG,ARM,1,2082
8,TrialProc,A2,F,57,Related,VILLAGE,TOWN,1,1157
8,TrialProc,A1,LR,6,Unrelated,LIP,TORN,0,2408
8,TrialProc,B2,F,98,Unrelated,WAVE,WEAPON,1,2686
8,TrialProc,A1,F,19,Related,OLD,YOUNG,1,1031
8,TrialProc,B2,LR,11,Control,MISSING,SACK,1,2192
8,TrialProc,A2,F,37,Related,GOLD,SILVER,1,836
8,TrialProc,A2,F,33,Related,CABBAGE,VEGETABLE,1,1100
8,TrialProc,A2,PB,5,Control,SMALL,DIG,1,2454
8,TrialProc,A1,F,26,Related,SCHOOL,TEACHER,1,1037
8,TrialProc,A1,F,5,Related,CLOTHES,DRESS,1,1579
8,TrialProc,B2,PB,4,Unrelated,TABLET,BILL,1,1673
8,TrialProc,A1,F,4,Related,BUS,VEHICLE,1,2107
8,TrialProc,A1,F,16,Related,KITTEN,PUPPY,1,1237
8,TrialProc,A1,H,16,Unrelated,WEEK,STRENGTH,0,1550
8,TrialProc,B2,F,93,Related,PRIZE,AWARD,1,2064
8,TrialProc,A1,F,14,Related,HELP,AID,1,1076
8,TrialProc,B2,PB,6,Unrelated,FRUIT,BEAR,1,1688
8,TrialProc,A2,F,38,Related,HOSPITAL,DOCTOR,1,1224
8,TrialProc,B2,F,109,Related,PRICE,COST,1,2320
8,TrialProc,B2,LR,20,Unrelated,HEAVY,ROAD,1,2471
8,TrialProc,B1,F,80,Related,OFFICE,DESK,1,2522
8,TrialProc,A2,F,59,Related,BROAD,"NARROW",1,2563
8,TrialProc,B1,PB,20,Unrelated,BEER,EQUAL,1,1543
8,TrialProc,B2,F,97,Unrelated,BUILD,SPORT,1,1306
8,TrialProc,B1,F,77,Unrelated,LAUGH,ANY,1,1464
8,TrialProc,A1,H,8,Control,SOIL,CHEAP,1,1717
8,TrialProc,B1,F,78,Unrelated,LIFE,HAT,1,2057
8,TrialProc,B2,F,104,Unrelated,TRY,RAT,1,1966
8,TrialProc,A2,H,3,Control,GREET,MELT,1,2424
8,TrialProc,B1,F,68,Related,CRY,TEARS,1,1244
8,TrialProc,B1,F,69,Unrelated,CUP,WORSE,1,2262
8,TrialProc,B1,H,19,Unrelated,BYE,PURCHASE,0,1848
8,TrialProc,B1,F,75,Related,HOUSE,HOME,1,1972
8,TrialProc,B2,F,112,Related,SMOKE,CIGARETTE,1,1673
8,TrialProc,A1,F,20,Related,OVEN,KITCHEN,1,1217
8,TrialProc,A1,F,29,Related,WANT,NEED,1,1402
8,TrialProc,A2,LR,2,Control,HEART,MATE,1,3540
8,TrialProc,B1,F,82,Unrelated,PHONE,SHEEP,1,1283
8,TrialProc,B2,F,107,Related,PACKAGE,PARCEL,1,2429
8,TrialProc,A2,LR,9,Unrelated,SPOIL,LOT,1,3338
8,TrialProc,A1,F,6,Related,COMB,BRUSH,0,3754
8,TrialProc,A1,F,3,Related,BRIDE,GROOM,1,3731
8,TrialProc,A2,PB,12,Unrelated,TIED,POUND,1,2802
8,TrialProc,B2,F,94,Unrelated,DOLL,TEST,1,1739
8,TrialProc,B1,F,83,Unrelated,QUESTION,GREEN,1,1605
8,TrialProc,A1,LR,8,Control,DIVER,BANK,1,1670
9,PracticeProc,Prac,P,17,Unrelated,SWIM,TIDY,0,8064
9,PracticeProc,Prac,P,7,Related,BOX,CUBE,1,2788
9,PracticeProc,Prac,P,6,Related,EAGLE,HAWK,0,1120
9,PracticeProc,Prac,P,2,Related,HIGH,LOW,1,2881
9,PracticeProc,Prac,P,12,Unrelated,CRAWL,RING,1,1544
9,PracticeProc,Prac,P,14,Unrelated,MORNING,HOLD,1,1477
9,PracticeProc,Prac,P,10,Related,SEED,GROW,1,1347
9,PracticeProc,Prac,P,8,Related,TRIAL,JURY,0,1624
9,PracticeProc,Prac,P,16,Unrelated,STEP,POEM,1,2609
9,PracticeProc,Prac,P,11,Unrelated,WORK,OAK,1,1445
9,PracticeProc,Prac,P,20,Unrelated,GOAL,CART,1,1374
9,PracticeProc,Prac,P,3,Related,PASS,FAIL,1,1832
9,PracticeProc,Prac,P,15,Unrelated,CLIMB,POLICE,1,1687
9,PracticeProc,Prac,P,18,Unrelated,LAZY,SPOON,1,1267
9,PracticeProc,Prac,P,19,Unrelated,WAKE,WING,1,1826
9,PracticeProc,Prac,P,1,Related,ROOF,CEILING,1,1644
9,PracticeProc,Prac,P,4,Related,BROTHER,SISTER,1,928
9,PracticeProc,Prac,P,13,Unrelated,FLUTE,TAKE,1,1076
9,PracticeProc,Prac,P,9,Related,LAKE,STREAM,1,2352
9,PracticeProc,Prac,P,5,Related,WARN,DANGER,1,1479
9,TrialProc,A2,F,38,Related,HOSPITAL,DOCTOR,1,1418
9,TrialProc,A1,F,27,Related,START,END,1,781
9,TrialProc,B2,PB,1,Unrelated,HIT,BUNCH,1,2425
9,TrialProc,A1,F,29,Related,WANT,NEED,1,887
9,TrialProc,B2,F,106,Unrelated,PLAY,FAR,1,1150
9,TrialProc,A2,LR,1,Unrelated,FALSE,COLLECT,0,988
9,TrialProc,B2,F,95,Related,FILTH,DIRT,0,2558
9,TrialProc,A2,F,41,Related,GORILLA,APE,1,1233
9,TrialProc,A2,H,19,Unrelated,HELLO,BUY,1,1230
9,TrialProc,A1,F,1,Related,ADD,SUBTRACT,1,2839
9,TrialProc,B2,F,118,Related,WEATHER,CLIMATE,1,937
9,TrialProc,B2,PB,18,Control,BACK,FAT,1,1013
9,TrialProc,A1,F,14,Related,HELP,ASSIST,1,956
9,TrialProc,A2,F,56,Related,LARGE,HUGE,1,1149
9,TrialProc,B1,H,8,Unrelated,SALE,SHIP,1,1683
9,TrialProc,B2,F,114,Unrelated,ROOM,PAUSE,1,1162
9,TrialProc,B2,F,93,Related,PRIZE,AWARD,1,1166
9,TrialProc,B1,H,20,Control,HIRE,LISTEN,1,2306
9,TrialProc,A1,F,17,Related,LOUD,SOFT,0,2743
9,TrialProc,A2,F,51,Related,MARS,PLANET,1,1297
9,TrialProc,B2,LR,3,Unrelated,ORDER,RAW,1,1122
9,TrialProc,B2,F,120,Unrelated,SHUT,GLOBE,1,2752
9,TrialProc,A2,F,44,Related,PARENT,CHILD,1,1046
9,TrialProc,A2,PB,13,Control,PART,WIT,1,1451
9,TrialProc,B2,F,104,Related,MOUSE,RAT,1,2716
9,TrialProc,B1,F,70,Unrelated,FLOAT,SING,1,4192
9,TrialProc,A2,LR,13,Control,BEAM,DAY,1,1752
9,TrialProc,B1,F,61,Unrelated,AIR,UNDO,1,1884
9,TrialProc,B2,F,99,Unrelated,SPACE,WIFE,1,1379
9,TrialProc,B2,H,13,Control,SERVANT,MAZE,1,1587
9,TrialProc,B2,F,113,Unrelated,NEXT,ROUGH,1,1765
9,TrialProc,B2,F,94,Related,EXAM,TEST,1,1263
9,TrialProc,B1,PB,4,Unrelated,BILL,TABLET,0,2417
9,TrialProc,B2,F,111,Related,SLEEP,DREAM,1,4037
9,TrialProc,A2,F,40,Related,LEAVE,EXIT,0,1931
9,TrialProc,A2,LR,4,Control,LEFT,TIGHT,1,1008
9,TrialProc,A2,F,39,Related,ICE,COLD,1,2439
9,TrialProc,B1,F,74,Related,HOUR,MINUTE,1,1195
9,TrialProc,B1,PB,3,Control,WIN,NEEDLE,1,1033
9,TrialProc,A2,F,48,Related,PILLOW,BLANKET,1,1253
9,TrialProc,B1,F,86,Unrelated,SCISSORS,WAIT,1,1366
9,TrialProc,A2,LR,16,Control,MUSIC,MAP,1,1844
9,TrialProc,B2,F,110,Related,RUSH,HURRY,1,4154
9,TrialProc,B1,F,71,Related,FOOL,IDIOT,1,1324
9,TrialProc,A1,PB,11,Control,FOND,JAMES,1,1945
9,TrialProc,A2,F,37,Related,BRONZE,SILVER,1,1811
9,TrialProc,B1,F,62,Unrelated,ATTACK,WOOL,1,1429
9,TrialProc,B1,LR,14,Control,EJECT,VOTE,1,1078
9,TrialProc,A1,F,15,Related,KING,PRINCE,1,1575
9,TrialProc,A1,F,9,Related,FAST,QUICK,1,1111
9,TrialProc,A1,H,14,Unrelated,SOUL,BOOT,1,2080
9,TrialProc,A1,F,22,Related,PLANE,FLIGHT,1,1388
9,TrialProc,A2,F,47,Related,SELECT,CHOOSE,1,988
9,TrialProc,B2,PB,9,Control,CAR,MARK,1,1132
9,TrialProc,B1,F,65,Related,CLOCK,TIME,1,1115
9,TrialProc,B1,F,79,Related,LION,TIGER,1,2001
9,TrialProc,A1,LR,7,Unrelated,LED,YELLOW,1,1383
9,TrialProc,A1,F,18,Related,"NATION",COUNTRY,1,1497
9,TrialProc,A1,F,20,Related,OVEN,KITCHEN,1,4147
9,TrialProc,A1,H,6,Control,HELL,TOES,1,1948
9,TrialProc,B2,F,97,Unrelated,BUILD,SPORT,1,1881
9,TrialProc,A1,F,6,Related,COMB,BRUSH,1,3570
9,TrialProc,B1,LR,20,Unrelated,ROAD,HEAVY,1,2631
9,TrialProc,B2,F,91,Related,BOILER,HEAT,1,1441
9,TrialProc,A1,F,16,Related,KITTEN,CAT,1,967
9,TrialProc,A2,H,5,Control,MOON,SIN,1,990
9,TrialProc,B2,F,98,Unrelated,WAVE,WEAPON,1,1149
9,TrialProc,B1,F,73,Related,HOLIDAY,VACATION,1,1080
9,TrialProc,A2,PB,15,Unrelated,COW,PULL,1,1057
9,TrialProc,B2,F,100,Related,KNIFE,FORK,0,1892
9,TrialProc,B1,F,84,Related,READ,WRITE,1,1746
9,TrialProc,B1,PB,17,Unrelated,BATH,ROUTE,1,1437
9,TrialProc,B1,F,77,Unrelated,LAUGH,ANY,1,1672
9,TrialProc,A2,F,35,Related,EAST,WEST,1,1633
9,TrialProc,A2,LR,5,Unrelated,HARD,LOCK,1,1805
9,TrialProc,A1,F,3,Related,BRIDE,GROOM,1,4516
9,TrialProc,A2,F,32,Related,BRANCH,TREE,1,1265
9,TrialProc,B2,H,15,Unrelated,METAL,STEAL,1,3504
9,TrialProc,B1,F,67,Unrelated,COUGH,WALL,1,1623
9,TrialProc,B2,F,92,Unrelated,PINE,GAME,1,2261
9,TrialProc,A1,LR,19,Unrelated,LUST,IRON,1,3788
9,TrialProc,A2,F,54,Related,TABLE,CHAIR,1,1231
9,TrialProc,B2,F,107,Related,PACKAGE,PARCEL,1,1881
9,TrialProc,A1,PB,8,Unrelated,PAY,COAST,1,1439
9,TrialProc,B1,F,88,Unrelated,TEA,TRICK,1,918
9,TrialProc,B1,F,72,Related,HATE,LOVE,1,1045
9,TrialProc,B2,LR,18,Unrelated,SKY,CROWD,0,2053
9,TrialProc,A1,F,11,Related,FIRE,BURN,1,1678
9,TrialProc,B2,F,105,Unrelated,OPEN,ARMY,1,1126
9,TrialProc,B2,F,115,Related,STUDENT,LEARN,1,1230
9,TrialProc,A1,F,21,Related,PICTURE,IMAGE,1,1254
9,TrialProc,B1,LR,8,Unrelated,RIVER,KIDNEY,1,1215
9,TrialProc,B2,F,116,Unrelated,DOOR,SPEAK,1,2344
9,TrialProc,B1,F,66,Related,COAT,JACKET,1,1230
9,TrialProc,B2,LR,12,Control,BEHIND,TAG,1,1145
9,TrialProc,A1,F,2,Related,BRAIN,THINK,1,1254
9,TrialProc,B1,F,81,Unrelated,OWE,PIGEON,1,2552
9,TrialProc,B2,PB,10,Control,FRYING,MAN,1,1456
9,TrialProc,A1,F,4,Related,BUS,LORRY,1,2972
9,TrialProc,A1,F,23,Related,RAZOR,SHAVE,1,1414
9,TrialProc,A2,H,16,Unrelated,STRENGTH,WEEK,1,3495
9,TrialProc,A2,F,33,Related,CABBAGE,VEGETABLE,1,3226
9,TrialProc,A2,F,36,Related,LEG,ARM,1,1628
9,TrialProc,A1,LR,17,Control,SANE,WATER,1,2989
9,TrialProc,B2,F,119,Related,WIND,BLOW,1,1267
9,TrialProc,B1,F,63,Unrelated,BLUE,ESTATE,1,2177
9,TrialProc,A2,PB,19,Control,GOOD,MAD,1,2583
9,TrialProc,B2,F,96,Related,FIRST,LAST,1,1554
9,TrialProc,A2,F,52,Related,SICK,ILL,1,1443
9,TrialProc,A1,PB,7,Unrelated,PEACH,SAND,1,1492
9,TrialProc,B1,F,78,Unrelated,LIFE,HAT,1,1412
9,TrialProc,A1,F,25,Related,RUN,JOG,1,1968
9,TrialProc,A2,PB,16,Control,GAMBLE,JET,1,1917
9,TrialProc,A2,F,53,Related,SLEET,SNOW,0,1861
9,TrialProc,B1,F,89,Unrelated,THICK,PASS,1,1723
9,TrialProc,A1,H,3,Unrelated,MEAT,GREET,1,2292
9,TrialProc,A1,F,19,Related,OLD,AGE,1,1209
9,TrialProc,A1,F,28,Related,SWEET,BITTER,1,2129
9,TrialProc,A1,PB,6,Unrelated,PEAR,PAW,1,1919
9,TrialProc,B1,F,68,Related,CRY,TEARS,1,2368
9,TrialProc,B2,F,101,Unrelated,KIND,BOOKS,1,1350
9,TrialProc,A2,PB,20,Unrelated,DRINK,PEER,1,1863
9,TrialProc,A1,F,8,Related,EAT,HUNGER,1,1479
9,TrialProc,B1,F,80,Related,OFFICE,DESK,1,1031
9,TrialProc,B2,LR,6,Unrelated,MOUTH,RIP,1,1146
9,TrialProc,A2,F,43,Related,NOSE,SMELL,1,2370
9,TrialProc,A1,F,7,Related,DRUG,MEDICINE,1,3986
9,TrialProc,A1,H,4,Control,SET,LOOK,1,3063
9,TrialProc,A2,F,34,Related,TONGUE,TEETH,1,2521
9,TrialProc,B2,F,112,Unrelated,COPY,CIGARETTE,1,1334
9,TrialProc,B1,PB,12,Unrelated,BOUND,COIN,1,2372
9,TrialProc,A1,F,5,Related,CLOTHES,DRESS,1,1770
9,TrialProc,A2,F,49,Related,PLATE,DISH,1,1276
9,TrialProc,B2,H,11,Control,RUBBISH,WRIST,1,2577
9,TrialProc,A1,F,10,Related,FINGER,HAND,1,1077
9,TrialProc,B2,F,109,Related,PRICE,COST,1,842
9,TrialProc,A1,H,12,Unrelated,FLOUR,GARDEN,1,2983
9,TrialProc,B1,F,87,Unrelated,SIGN,HEAD,1,3370
9,TrialProc,B1,F,90,Unrelated,UP,BLACK,1,1232
9,TrialProc,B1,LR,15,Control,AMONG,SHORT,1,1634
9,TrialProc,A2,F,58,Related,WASH,CLEAN,1,1080
9,TrialProc,A2,F,45,Related,LET,ALLOW,1,1477
9,TrialProc,B2,H,10,Unrelated,WAR,PIECE,1,2734
9,TrialProc,A2,F,50,Related,TUNA,FISH,1,1197
9,TrialProc,B2,F,108,Unrelated,CHICKEN,FUTURE,1,1457
9,TrialProc,B2,H,9,Unrelated,LEGEND,TAIL,1,1832
9,TrialProc,B1,F,69,Related,CUP,SAUCER,1,1500
9,TrialProc,A1,F,24,Related,RICH,POOR,1,1259
9,TrialProc,A2,H,18,Control,PLACE,FIGHT,1,2801
9,TrialProc,A2,F,42,Related,ACTOR,FILM,1,1483
9,TrialProc,A1,F,12,Related,HAMMER,TOOL,1,2951
9,TrialProc,B1,H,7,Control,MALL,POST,1,1486
9,TrialProc,B2,F,102,Related,MIDDLE,CENTRE,1,1316
9,TrialProc,A2,F,60,Related,SPRING,SUMMER,1,1108
9,TrialProc,B1,H,2,Unrelated,SELL,PRISON,1,1156
9,TrialProc,A1,F,26,Related,SCHOOL,TEACHER,1,904
9,TrialProc,B1,F,83,Related,QUESTION,ANSWER,1,990
9,TrialProc,B1,LR,2,Control,MATE,EARLY,1,1055
9,TrialProc,A2,F,46,Related,GUITAR,INSTRUMENT,1,1233
9,TrialProc,A2,F,31,Related,BLIND,DEAF,1,1513
9,TrialProc,B2,PB,14,Control,TOP,LEAK,1,1066
9,TrialProc,B1,F,64,Related,CHANCE,LUCK,1,1911
9,TrialProc,B1,F,82,Unrelated,PHONE,SHEEP,1,1171
9,TrialProc,A1,PB,2,Unrelated,PUMP,BANG,1,1576
9,TrialProc,A2,F,55,Related,UGLY,BEAUTIFUL,1,1097
9,TrialProc,A2,F,59,Related,BROAD,"NARROW",1,1689
9,TrialProc,B1,H,17,Control,MIRROR,MAJOR,1,1628
9,TrialProc,A1,F,30,Related,WET,DRY,1,906
9,TrialProc,A2,F,57,Related,VILLAGE,TOWN,1,1624
9,TrialProc,A2,H,1,Control,GLASS,BRAVE,1,1207
9,TrialProc,B2,F,103,Unrelated,WHILE,FATHER,1,1662
9,TrialProc,B1,F,85,Unrelated,RUG,HOPE,1,1991
9,TrialProc,A1,LR,11,Control,SACK,SHELF,1,5066
9,TrialProc,A1,F,13,Related,HAPPY,SAD,1,2621
9,TrialProc,B1,F,76,Related,INJURE,HURT,1,1355
9,TrialProc,B1,PB,5,Control,DIG,PORK,1,1498
9,TrialProc,B1,F,75,Related,HOUSE,HOME,1,1153
9,TrialProc,B2,F,117,Unrelated,FALL,TOMORROW,1,1076
9,TrialProc,A1,LR,9,Unrelated,LOT,SPOIL,1,1557
9,TrialProc,A1,F,14,Related,HELP,AID,1,1599
9,TrialProc,B2,F,116,Related,TALK,SPEAK,1,1142
9,TrialProc,A1,H,3,Control,MELT,GREET,1,1973
9,TrialProc,B2,F,102,Unrelated,WISH,CENTRE,1,1130
9,TrialProc,B2,F,91,Unrelated,QUIT,HEAT,1,1661
9,TrialProc,A2,LR,13,Unrelated,BEAM,LAY,0,1077
9,TrialProc,A2,F,59,Related,WIDE,"NARROW",1,873
9,TrialProc,B2,F,100,Unrelated,WHITE,FORK,1,921
9,TrialProc,B2,LR,10,Unrelated,APPLAUD,CRAP,1,1598
9,TrialProc,B2,F,97,Related,FOOTBALL,SPORT,1,1296
9,TrialProc,B1,F,62,Related,ATTACK,DEFEND,1,2169
9,TrialProc,A2,H,18,Unrelated,PLACE,SIGHT,1,1455
9,TrialProc,B2,F,107,Unrelated,WILD,PARCEL,1,1453
9,TrialProc,A2,F,40,Related,ENTRANCE,EXIT,1,1023
9,TrialProc,A1,PB,8,Control,SAY,COAST,1,1568
9,TrialProc,A1,F,28,Related,SWEET,SOUR,1,1145
9,TrialProc,B1,F,81,Related,OWE,DEBT,1,2828
9,TrialProc,A2,H,16,Control,STRENGTH,WEED,1,1339
9,TrialProc,A1,F,12,Related,HAMMER,"NAIL",0,2155
9,TrialProc,A1,F,1,Related,ADD,MULTIPLY,1,2792
9,TrialProc,A2,LR,1,Control,FALSE,CONNECT,1,1319
9,TrialProc,B1,F,78,Related,LIFE,DEATH,1,1383
9,TrialProc,A1,F,29,Related,WANT,DESIRE,1,1093
9,TrialProc,A2,PB,20,Control,DRINK,DEER,1,1140
9,TrialProc,A1,F,22,Related,PLANE,PILOT,1,2430
9,TrialProc,B2,F,103,Related,MOTHER,FATHER,1,1136
9,TrialProc,A1,PB,2,Control,DUMP,BANG,1,2413
9,TrialProc,A2,F,57,Related,CITY,TOWN,1,1326
9,TrialProc,B2,F,120,Related,WORLD,GLOBE,1,1590
9,TrialProc,B2,PB,10,Unrelated,FRYING,BAN,1,2756
9,TrialProc,A2,F,32,Related,TREE,LEAF,1,1144
9,TrialProc,B1,F,90,Related,UP,DOWN,1,675
9,TrialProc,A2,PB,19,Unrelated,GOOD,PAD,1,826
9,TrialProc,B2,F,96,Unrelated,MAGIC,LAST,1,973
9,TrialProc,B1,F,71,Unrelated,FOOL,INTO,1,1029
9,TrialProc,B1,LR,8,Control,DIVER,KIDNEY,1,2190
9,TrialProc,A1,F,10,Related,FINGER,THUMB,1,1268
9,TrialProc,A2,F,33,Related,CARROT,VEGETABLE,1,946
9,TrialProc,A2,PB,16,Unrelated,GAMBLE,PET,1,1226
