ppt_id,rt,logRT,idx,idx_c
as8gkrvzxaafh6g,664,6.498282149476434,2,-9
as8gkrvzxaafh6g,779,6.658011045870748,3,-8
as8gkrvzxaafh6g,639,6.459904454377535,4,-7
as8gkrvzxaafh6g,588,6.376726947898627,5,-6
as8gkrvzxaafh6g,665,6.499787040655854,6,-5
as8gkrvzxaafh6g,727,6.588926477533519,7,-4
as8gkrvzxaafh6g,322,5.7745515455444085,8,-3
as8gkrvzxaafh6g,496,6.206575926724928,9,-2
as8gkrvzxaafh6g,827,6.717804695023691,10,-1
as8gkrvzxaafh6g,356,5.87493073085203,11,0
as8gkrvzxaafh6g,1256,7.135687347028144,12,1
as8gkrvzxaafh6g,701,6.55250788703459,13,2
as8gkrvzxaafh6g,634,6.452048954437226,14,3
as8gkrvzxaafh6g,460,6.131226489483141,15,4
as8gkrvzxaafh6g,358,5.8805329864007,16,5
as8gkrvzxaafh6g,241,5.484796933490655,17,6
as8gkrvzxaafh6g,308,5.730099782973574,18,7
as8gkrvzxaafh6g,505,6.22455842927536,19,8
as8gkrvzxaafh6g,371,5.916202062607435,20,9
as8gkrvzxaafh6g,302,5.71042701737487,21,10
sau9f0egw5f28to,2628,7.873978379604501,1,-10
sau9f0egw5f28to,1133,7.0326242610280065,2,-9
sau9f0egw5f28to,1504,7.315883504509785,3,-8
sau9f0egw5f28to,946,6.852242569051878,4,-7
sau9f0egw5f28to,1207,7.095893221097532,5,-6
sau9f0egw5f28to,1960,7.580699752224563,6,-5
sau9f0egw5f28to,1471,7.293697720601438,7,-4
sau9f0egw5f28to,2114,7.656337166430183,8,-3
sau9f0egw5f28to,2800,7.937374696163295,9,-2
sau9f0egw5f28to,871,6.769641976852503,10,-1
sau9f0egw5f28to,660,6.492239835020471,11,0
sau9f0egw5f28to,1047,6.953684210870537,12,1
sau9f0egw5f28to,568,6.342121418721152,13,2
sau9f0egw5f28to,780,6.659293919683638,14,3
sau9f0egw5f28to,540,6.29156913955832,15,4
sau9f0egw5f28to,326,5.786897381366708,16,5
sau9f0egw5f28to,220,5.393627546352362,17,6
sau9f0egw5f28to,1771,7.479299637782834,18,7
sau9f0egw5f28to,1813,7.502738210754851,19,8
sau9f0egw5f28to,2896,7.971085753505607,20,9
sau9f0egw5f28to,1317,7.183111701743281,21,10
es55h6ofrpb05pp,701,6.55250788703459,1,-10
es55h6ofrpb05pp,676,6.516193076042964,2,-9
es55h6ofrpb05pp,806,6.692083742506628,3,-8
es55h6ofrpb05pp,636,6.455198563340122,4,-7
es55h6ofrpb05pp,801,6.68586094706836,5,-6
es55h6ofrpb05pp,697,6.546785410760524,6,-5
es55h6ofrpb05pp,668,6.504288173536645,7,-4
es55h6ofrpb05pp,656,6.486160788944089,8,-3
es55h6ofrpb05pp,757,6.6293632534374485,9,-2
es55h6ofrpb05pp,792,6.674561391814426,10,-1
es55h6ofrpb05pp,574,6.352629396319567,11,0
es55h6ofrpb05pp,773,6.650279048587422,12,1
es55h6ofrpb05pp,539,6.289715570908998,13,2
es55h6ofrpb05pp,645,6.4692503167957724,14,3
es55h6ofrpb05pp,680,6.522092798170152,15,4
es55h6ofrpb05pp,644,6.467698726104354,16,5
es55h6ofrpb05pp,616,6.423246963533519,17,6
es55h6ofrpb05pp,635,6.453624998892692,18,7
es55h6ofrpb05pp,632,6.448889394146858,19,8
es55h6ofrpb05pp,507,6.2285110035911835,20,9
es55h6ofrpb05pp,593,6.385194398997726,21,10
so9jg7j1v6mr7fv,803,6.688354713946762,1,-10
so9jg7j1v6mr7fv,743,6.610696044717759,2,-9
so9jg7j1v6mr7fv,756,6.628041376179533,3,-8
so9jg7j1v6mr7fv,1139,7.037905963447182,4,-7
so9jg7j1v6mr7fv,1304,7.1731917424865985,5,-6
so9jg7j1v6mr7fv,1286,7.1592919047975645,6,-5
so9jg7j1v6mr7fv,1010,6.917705609835305,7,-4
so9jg7j1v6mr7fv,1197,7.087573705557973,8,-3
so9jg7j1v6mr7fv,661,6.493753839851686,9,-2
so9jg7j1v6mr7fv,1216,7.103322062526113,10,-1
so9jg7j1v6mr7fv,2261,7.72356247227797,11,0
so9jg7j1v6mr7fv,566,6.338594078203183,12,1
so9jg7j1v6mr7fv,2204,7.698029170272805,13,2
so9jg7j1v6mr7fv,526,6.26530121273771,14,3
so9jg7j1v6mr7fv,875,6.774223886357614,15,4
so9jg7j1v6mr7fv,781,6.660575149839686,16,5
so9jg7j1v6mr7fv,624,6.436150368369428,17,6
so9jg7j1v6mr7fv,684,6.52795791762255,18,7
so9jg7j1v6mr7fv,849,6.744059186311348,19,8
so9jg7j1v6mr7fv,639,6.459904454377535,20,9
so9jg7j1v6mr7fv,569,6.343880434126331,21,10
7h9rqccgjrncf61,2718,7.907651594711089,1,-10
7h9rqccgjrncf61,2052,7.62657020629066,2,-9
7h9rqccgjrncf61,3903,8.269500767180615,3,-8
7h9rqccgjrncf61,1000,6.907755278982137,4,-7
7h9rqccgjrncf61,645,6.4692503167957724,5,-6
7h9rqccgjrncf61,1065,6.970730078143525,6,-5
7h9rqccgjrncf61,4335,8.374476889214643,7,-4
7h9rqccgjrncf61,427,6.056784013228625,8,-3
7h9rqccgjrncf61,2436,7.798112628829788,9,-2
7h9rqccgjrncf61,1256,7.135687347028144,10,-1
7h9rqccgjrncf61,476,6.16541785423142,11,0
7h9rqccgjrncf61,826,6.716594773520978,12,1
7h9rqccgjrncf61,473,6.159095388491933,13,2
7h9rqccgjrncf61,770,6.646390514847729,14,3
7h9rqccgjrncf61,760,6.633318433280377,15,4
7h9rqccgjrncf61,2711,7.905072849498666,16,5
7h9rqccgjrncf61,1293,7.164720378771857,17,6
7h9rqccgjrncf61,586,6.373319789577012,18,7
7h9rqccgjrncf61,6115,8.718500048121273,19,8
7h9rqccgjrncf61,660,6.492239835020471,20,9
7h9rqccgjrncf61,2430,7.795646536334594,21,10
od6hw6xs6y3gwzb,724,6.584791392385716,1,-10
od6hw6xs6y3gwzb,2974,7.9976631270201,2,-9
od6hw6xs6y3gwzb,866,6.763884908562435,3,-8
od6hw6xs6y3gwzb,412,6.021023349349527,4,-7
od6hw6xs6y3gwzb,550,6.309918278226516,5,-6
od6hw6xs6y3gwzb,473,6.159095388491933,6,-5
od6hw6xs6y3gwzb,736,6.601230118728877,7,-4
od6hw6xs6y3gwzb,1427,7.2633296174768365,8,-3
od6hw6xs6y3gwzb,383,5.948034989180646,9,-2
od6hw6xs6y3gwzb,757,6.6293632534374485,10,-1
od6hw6xs6y3gwzb,630,6.4457198193855785,11,0
od6hw6xs6y3gwzb,667,6.502790045915623,12,1
od6hw6xs6y3gwzb,1677,7.424761761823209,13,2
od6hw6xs6y3gwzb,632,6.448889394146858,14,3
od6hw6xs6y3gwzb,473,6.159095388491933,15,4
od6hw6xs6y3gwzb,370,5.91350300563827,16,5
od6hw6xs6y3gwzb,900,6.802394763324311,17,6
od6hw6xs6y3gwzb,550,6.309918278226516,18,7
od6hw6xs6y3gwzb,2034,7.617759576608505,19,8
od6hw6xs6y3gwzb,402,5.996452088619021,20,9
od6hw6xs6y3gwzb,644,6.467698726104354,21,10
r7akluvmgtrmcyg,1193,7.084226422097916,1,-10
r7akluvmgtrmcyg,1631,7.396948602621014,2,-9
r7akluvmgtrmcyg,1912,7.555905093611346,3,-8
r7akluvmgtrmcyg,1312,7.179307969504034,4,-7
r7akluvmgtrmcyg,1988,7.59488438721652,5,-6
r7akluvmgtrmcyg,1287,7.160069207596127,6,-5
r7akluvmgtrmcyg,1448,7.277938572945661,7,-4
r7akluvmgtrmcyg,4456,8.40200678160712,8,-3
r7akluvmgtrmcyg,1590,7.371489295214277,9,-2
r7akluvmgtrmcyg,2199,7.695757990554761,10,-1
r7akluvmgtrmcyg,1556,7.349873704738337,11,0
r7akluvmgtrmcyg,1392,7.238496840894365,12,1
r7akluvmgtrmcyg,968,6.875232087276577,13,2
r7akluvmgtrmcyg,1236,7.119635638017636,14,3
r7akluvmgtrmcyg,3088,8.035278911144667,15,4
r7akluvmgtrmcyg,1104,7.00669522683704,16,5
r7akluvmgtrmcyg,1376,7.226936018493289,17,6
r7akluvmgtrmcyg,2012,7.60688453121963,18,7
r7akluvmgtrmcyg,1246,7.1276936993473985,19,8
r7akluvmgtrmcyg,804,6.6895992691789665,20,9
r7akluvmgtrmcyg,807,6.693323668269949,21,10
3klupg0pvkvnzw5,2941,7.9865049385539955,1,-10
3klupg0pvkvnzw5,1244,7.126087273299125,2,-9
3klupg0pvkvnzw5,1273,7.149131598557407,3,-8
3klupg0pvkvnzw5,925,6.829793737512425,4,-7
3klupg0pvkvnzw5,677,6.517671272912275,5,-6
3klupg0pvkvnzw5,987,6.894670039433482,6,-5
3klupg0pvkvnzw5,911,6.814542897259958,7,-4
3klupg0pvkvnzw5,1417,7.256297239690681,8,-3
3klupg0pvkvnzw5,775,6.652863029353347,9,-2
3klupg0pvkvnzw5,707,6.561030665896573,10,-1
3klupg0pvkvnzw5,1055,6.961296045910167,11,0
3klupg0pvkvnzw5,1467,7.2909747781429814,12,1
3klupg0pvkvnzw5,1609,7.3833681469923835,13,2
3klupg0pvkvnzw5,925,6.829793737512425,14,3
3klupg0pvkvnzw5,1187,7.079184394609668,15,4
3klupg0pvkvnzw5,937,6.842683282238422,16,5
3klupg0pvkvnzw5,1115,7.016609683894219,17,6
3klupg0pvkvnzw5,823,6.71295620067707,18,7
3klupg0pvkvnzw5,525,6.263398262591624,19,8
3klupg0pvkvnzw5,1136,7.035268599281097,20,9
3klupg0pvkvnzw5,1266,7.143617602704121,21,10
0hlptg9zxc8eplc,496,6.206575926724928,1,-10
0hlptg9zxc8eplc,1801,7.496097345175956,2,-9
0hlptg9zxc8eplc,542,6.295266001439646,3,-8
0hlptg9zxc8eplc,1074,6.97914527506881,4,-7
0hlptg9zxc8eplc,636,6.455198563340122,5,-6
0hlptg9zxc8eplc,577,6.3578422665081,6,-5
0hlptg9zxc8eplc,1296,7.16703787691222,7,-4
0hlptg9zxc8eplc,3423,8.138272638530186,8,-3
0hlptg9zxc8eplc,1205,7.094234845924755,9,-2
0hlptg9zxc8eplc,619,6.428105272684596,10,-1
0hlptg9zxc8eplc,2367,7.769378609513984,11,0
0hlptg9zxc8eplc,513,6.240275845170769,12,1
0hlptg9zxc8eplc,2568,7.850882664809852,13,2
0hlptg9zxc8eplc,501,6.2166061010848646,14,3
0hlptg9zxc8eplc,1007,6.914730892718563,15,4
0hlptg9zxc8eplc,2623,7.872073979866873,16,5
0hlptg9zxc8eplc,2130,7.6638772587034705,17,6
0hlptg9zxc8eplc,457,6.124683390894205,18,7
0hlptg9zxc8eplc,2643,7.879669914604289,19,8
0hlptg9zxc8eplc,2177,7.685703061234547,20,9
0hlptg9zxc8eplc,2261,7.72356247227797,21,10
hqnqojmug8q7aay,1510,7.31986492980897,1,-10
hqnqojmug8q7aay,1757,7.471363088187097,2,-9
hqnqojmug8q7aay,1418,7.257002707092073,3,-8
hqnqojmug8q7aay,690,6.536691597591305,4,-7
hqnqojmug8q7aay,2202,7.697121317282625,5,-6
hqnqojmug8q7aay,1334,7.195937226475569,6,-5
hqnqojmug8q7aay,1589,7.370860166536716,7,-4
hqnqojmug8q7aay,946,6.852242569051878,8,-3
hqnqojmug8q7aay,1373,7.224753405767971,9,-2
hqnqojmug8q7aay,1438,7.271008538280992,10,-1
hqnqojmug8q7aay,506,6.226536669287466,11,0
hqnqojmug8q7aay,683,6.52649485957079,12,1
hqnqojmug8q7aay,792,6.674561391814426,13,2
hqnqojmug8q7aay,766,6.641182169740591,14,3
hqnqojmug8q7aay,528,6.269096283706261,15,4
hqnqojmug8q7aay,867,6.7650389767805414,16,5
hqnqojmug8q7aay,1023,6.930494765951626,17,6
hqnqojmug8q7aay,758,6.630683385642372,18,7
hqnqojmug8q7aay,854,6.74993119378857,19,8
hqnqojmug8q7aay,664,6.498282149476434,20,9
hqnqojmug8q7aay,1630,7.396335293800808,21,10
1v1joyn9s42kcmd,2984,8.001019961323651,1,-10
1v1joyn9s42kcmd,1101,7.00397413672268,2,-9
1v1joyn9s42kcmd,3084,8.03398273468322,3,-8
1v1joyn9s42kcmd,2945,7.987864096085687,4,-7
1v1joyn9s42kcmd,3599,8.188411308079031,5,-6
1v1joyn9s42kcmd,2174,7.684324067681155,6,-5
1v1joyn9s42kcmd,1096,6.999422467507961,7,-4
1v1joyn9s42kcmd,513,6.240275845170769,8,-3
1v1joyn9s42kcmd,1510,7.31986492980897,9,-2
1v1joyn9s42kcmd,646,6.470799503782602,10,-1
1v1joyn9s42kcmd,2225,7.707512194600341,11,0
1v1joyn9s42kcmd,781,6.660575149839686,12,1
1v1joyn9s42kcmd,711,6.566672429803241,13,2
1v1joyn9s42kcmd,1010,6.917705609835305,14,3
1v1joyn9s42kcmd,2257,7.721791776817535,15,4
1v1joyn9s42kcmd,1857,7.526717561352706,16,5
1v1joyn9s42kcmd,725,6.586171654854675,17,6
1v1joyn9s42kcmd,587,6.375024819828097,18,7
1v1joyn9s42kcmd,670,6.507277712385012,19,8
1v1joyn9s42kcmd,1248,7.129297548929373,20,9
1v1joyn9s42kcmd,471,6.154858094016418,21,10
7s0ayhjbr0oc4kw,529,6.270988431858299,1,-10
7s0ayhjbr0oc4kw,927,6.831953565565855,2,-9
7s0ayhjbr0oc4kw,4327,8.372629740224884,3,-8
7s0ayhjbr0oc4kw,497,6.208590026096629,4,-7
7s0ayhjbr0oc4kw,596,6.39024066706535,5,-6
7s0ayhjbr0oc4kw,3118,8.044947049617722,6,-5
7s0ayhjbr0oc4kw,2012,7.60688453121963,7,-4
7s0ayhjbr0oc4kw,2571,7.852050207265889,8,-3
7s0ayhjbr0oc4kw,759,6.63200177739563,9,-2
7s0ayhjbr0oc4kw,474,6.161207321695077,10,-1
7s0ayhjbr0oc4kw,3625,8.195609567288775,11,0
7s0ayhjbr0oc4kw,412,6.021023349349527,12,1
7s0ayhjbr0oc4kw,1127,7.027314514039777,13,2
7s0ayhjbr0oc4kw,463,6.137727054086234,14,3
7s0ayhjbr0oc4kw,401,5.993961427306569,15,4
7s0ayhjbr0oc4kw,1832,7.513163545234075,16,5
7s0ayhjbr0oc4kw,1420,7.258412150595307,17,6
7s0ayhjbr0oc4kw,526,6.26530121273771,18,7
7s0ayhjbr0oc4kw,440,6.0867747269123065,19,8
7s0ayhjbr0oc4kw,1306,7.174724309836376,20,9
7s0ayhjbr0oc4kw,443,6.093569770045136,21,10
mj4dbgtnsy0u9j8,835,6.727431724850855,1,-10
mj4dbgtnsy0u9j8,1076,6.98100574072173,2,-9
mj4dbgtnsy0u9j8,490,6.194405391104672,3,-8
mj4dbgtnsy0u9j8,560,6.327936783729195,4,-7
mj4dbgtnsy0u9j8,742,6.60934924316738,5,-6
mj4dbgtnsy0u9j8,631,6.447305862541213,6,-5
mj4dbgtnsy0u9j8,427,6.056784013228625,7,-4
mj4dbgtnsy0u9j8,4026,8.300528606199737,8,-3
mj4dbgtnsy0u9j8,704,6.556778356158042,9,-2
mj4dbgtnsy0u9j8,528,6.269096283706261,10,-1
mj4dbgtnsy0u9j8,774,6.651571873589727,11,0
mj4dbgtnsy0u9j8,761,6.634633357861686,12,1
mj4dbgtnsy0u9j8,4778,8.471777327885755,13,2
mj4dbgtnsy0u9j8,402,5.996452088619021,14,3
mj4dbgtnsy0u9j8,396,5.981414211254481,15,4
mj4dbgtnsy0u9j8,3098,8.038512020976814,16,5
mj4dbgtnsy0u9j8,385,5.953243334287785,17,6
mj4dbgtnsy0u9j8,423,6.0473721790462776,18,7
mj4dbgtnsy0u9j8,397,5.983936280687191,19,8
mj4dbgtnsy0u9j8,176,5.170483995038151,20,9
mj4dbgtnsy0u9j8,1760,7.473069088032197,21,10
n4wdwdbz185m8zw,3714,8.219864741912652,1,-10
n4wdwdbz185m8zw,1497,7.311218384419629,2,-9
n4wdwdbz185m8zw,1808,7.4999765409521215,3,-8
n4wdwdbz185m8zw,1459,7.285506548522785,4,-7
n4wdwdbz185m8zw,1337,7.198183577101943,5,-6
n4wdwdbz185m8zw,1232,7.116394144093465,6,-5
n4wdwdbz185m8zw,1527,7.3310603052186325,7,-4
n4wdwdbz185m8zw,1307,7.175489713624222,8,-3
n4wdwdbz185m8zw,1317,7.183111701743281,9,-2
n4wdwdbz185m8zw,1262,7.140453043101158,10,-1
n4wdwdbz185m8zw,1598,7.37650812632622,11,0
n4wdwdbz185m8zw,1144,7.042286171939743,12,1
n4wdwdbz185m8zw,1998,7.599901959208498,13,2
n4wdwdbz185m8zw,1178,7.071573364211532,14,3
n4wdwdbz185m8zw,1127,7.027314514039777,15,4
n4wdwdbz185m8zw,888,6.78897174299217,16,5
n4wdwdbz185m8zw,1047,6.953684210870537,17,6
n4wdwdbz185m8zw,1878,7.537962659768208,18,7
n4wdwdbz185m8zw,1058,6.964135612418245,19,8
n4wdwdbz185m8zw,1067,6.9726062513017535,20,9
n4wdwdbz185m8zw,998,6.905753276311464,21,10
wd7agk5xgqzr0nk,695,6.543911845564792,1,-10
wd7agk5xgqzr0nk,879,6.778784897685177,2,-9
wd7agk5xgqzr0nk,893,6.794586580876499,3,-8
wd7agk5xgqzr0nk,1130,7.029972911706386,4,-7
wd7agk5xgqzr0nk,871,6.769641976852503,5,-6
wd7agk5xgqzr0nk,865,6.762729506931879,6,-5
wd7agk5xgqzr0nk,2402,7.784057002639929,7,-4
wd7agk5xgqzr0nk,689,6.535241271013659,8,-3
wd7agk5xgqzr0nk,726,6.587550014824796,9,-2
wd7agk5xgqzr0nk,634,6.452048954437226,10,-1
wd7agk5xgqzr0nk,725,6.586171654854675,11,0
wd7agk5xgqzr0nk,610,6.413458957167357,12,1
wd7agk5xgqzr0nk,714,6.570882962339584,13,2
wd7agk5xgqzr0nk,1200,7.090076835776092,14,3
wd7agk5xgqzr0nk,623,6.434546518787453,15,4
wd7agk5xgqzr0nk,670,6.507277712385012,16,5
wd7agk5xgqzr0nk,745,6.61338421837956,17,6
wd7agk5xgqzr0nk,1309,7.1770187659099,18,7
wd7agk5xgqzr0nk,682,6.525029657843462,19,8
wd7agk5xgqzr0nk,647,6.472346294500901,20,9
wd7agk5xgqzr0nk,992,6.899723107284872,21,10
44ousvnvf95rqv4,2785,7.932003152361385,1,-10
44ousvnvf95rqv4,1768,7.477604243197589,2,-9
44ousvnvf95rqv4,1401,7.244941546337007,3,-8
44ousvnvf95rqv4,930,6.835184586147301,4,-7
44ousvnvf95rqv4,2335,7.755767170102998,5,-6
44ousvnvf95rqv4,1020,6.927557906278317,6,-5
44ousvnvf95rqv4,798,6.682108597449809,7,-4
44ousvnvf95rqv4,1060,6.966024187106113,8,-3
44ousvnvf95rqv4,1300,7.170119543449628,9,-2
44ousvnvf95rqv4,800,6.684611727667927,10,-1
44ousvnvf95rqv4,1318,7.183870715062453,11,0
44ousvnvf95rqv4,1030,6.937314081223682,12,1
44ousvnvf95rqv4,1058,6.964135612418245,13,2
44ousvnvf95rqv4,850,6.745236349484363,14,3
44ousvnvf95rqv4,1160,7.05617528410041,15,4
44ousvnvf95rqv4,1490,7.306531398939505,16,5
44ousvnvf95rqv4,1100,7.003065458786462,17,6
44ousvnvf95rqv4,901,6.803505257608338,18,7
44ousvnvf95rqv4,909,6.812345094177479,19,8
44ousvnvf95rqv4,851,6.7464121285733745,20,9
44ousvnvf95rqv4,750,6.620073206530356,21,10
72rjtgvp710kzrk,709,6.5638555265321274,1,-10
72rjtgvp710kzrk,835,6.727431724850855,2,-9
72rjtgvp710kzrk,574,6.352629396319567,3,-8
72rjtgvp710kzrk,713,6.569481420414296,4,-7
72rjtgvp710kzrk,714,6.570882962339584,5,-6
72rjtgvp710kzrk,685,6.529418838262226,6,-5
72rjtgvp710kzrk,723,6.583409222158765,7,-4
72rjtgvp710kzrk,757,6.6293632534374485,8,-3
72rjtgvp710kzrk,711,6.566672429803241,9,-2
72rjtgvp710kzrk,743,6.610696044717759,10,-1
72rjtgvp710kzrk,797,6.680854678790215,11,0
72rjtgvp710kzrk,784,6.664409020350408,12,1
72rjtgvp710kzrk,592,6.3835066348840055,13,2
72rjtgvp710kzrk,717,6.57507584059962,14,3
72rjtgvp710kzrk,1286,7.1592919047975645,15,4
72rjtgvp710kzrk,388,5.961005339623274,16,5
72rjtgvp710kzrk,541,6.293419278846481,17,6
72rjtgvp710kzrk,727,6.588926477533519,18,7
72rjtgvp710kzrk,361,5.8888779583328805,19,8
72rjtgvp710kzrk,527,6.267200548541362,20,9
72rjtgvp710kzrk,352,5.863631175598097,21,10
m1rdlrkrb3ksuqv,3520,8.166216268592143,1,-10
m1rdlrkrb3ksuqv,7429,8.913146539151807,2,-9
m1rdlrkrb3ksuqv,1551,7.346655163176539,3,-8
m1rdlrkrb3ksuqv,1185,7.077498053569231,4,-7
m1rdlrkrb3ksuqv,571,6.3473892096560105,5,-6
m1rdlrkrb3ksuqv,3342,8.114324709155339,6,-5
m1rdlrkrb3ksuqv,872,6.77078942390898,7,-4
m1rdlrkrb3ksuqv,533,6.278521424165844,8,-3
m1rdlrkrb3ksuqv,1747,7.465655310134056,9,-2
m1rdlrkrb3ksuqv,416,6.030685260261263,10,-1
m1rdlrkrb3ksuqv,3858,8.257904193465674,11,0
m1rdlrkrb3ksuqv,6126,8.72029728739272,12,1
m1rdlrkrb3ksuqv,1393,7.239214973779806,13,2
m1rdlrkrb3ksuqv,598,6.393590753950631,14,3
m1rdlrkrb3ksuqv,460,6.131226489483141,15,4
m1rdlrkrb3ksuqv,785,6.665683717782408,16,5
m1rdlrkrb3ksuqv,1471,7.293697720601438,17,6
m1rdlrkrb3ksuqv,2035,7.618251097876695,18,7
m1rdlrkrb3ksuqv,1338,7.198931240688173,19,8
m1rdlrkrb3ksuqv,1324,7.188412736496954,20,9
m1rdlrkrb3ksuqv,608,6.410174881966167,21,10
27ckkaf4asu0ym6,1386,7.234177179749849,1,-10
27ckkaf4asu0ym6,2880,7.965545573129992,2,-9
27ckkaf4asu0ym6,2256,7.721348612617949,3,-8
27ckkaf4asu0ym6,1510,7.31986492980897,4,-7
27ckkaf4asu0ym6,1922,7.561121589530238,5,-6
27ckkaf4asu0ym6,2226,7.70796153183549,6,-5
27ckkaf4asu0ym6,1404,7.247080584585756,7,-4
27ckkaf4asu0ym6,1335,7.19668657083435,8,-3
27ckkaf4asu0ym6,1198,7.088408778675395,9,-2
27ckkaf4asu0ym6,1358,7.213768308118642,10,-1
27ckkaf4asu0ym6,2669,7.889459149404524,11,0
27ckkaf4asu0ym6,1528,7.331714969726466,12,1
27ckkaf4asu0ym6,1810,7.501082124259871,13,2
27ckkaf4asu0ym6,1141,7.039660349862076,14,3
27ckkaf4asu0ym6,1011,6.918695219020472,15,4
27ckkaf4asu0ym6,1076,6.98100574072173,16,5
27ckkaf4asu0ym6,1649,7.407924322559599,17,6
27ckkaf4asu0ym6,713,6.569481420414296,18,7
27ckkaf4asu0ym6,1360,7.215239978730097,19,8
27ckkaf4asu0ym6,834,6.726233402358747,20,9
27ckkaf4asu0ym6,3168,8.060855752934316,21,10
ew3ldfnb7lpy593,1300,7.170119543449628,1,-10
ew3ldfnb7lpy593,3056,8.024862150286411,2,-9
ew3ldfnb7lpy593,2224,7.707062655370473,3,-8
ew3ldfnb7lpy593,1404,7.247080584585756,4,-7
ew3ldfnb7lpy593,1215,7.102499355774649,5,-6
ew3ldfnb7lpy593,1076,6.98100574072173,6,-5
ew3ldfnb7lpy593,1143,7.04141166379481,7,-4
ew3ldfnb7lpy593,1252,7.132497551660044,8,-3
ew3ldfnb7lpy593,1181,7.074116816197362,9,-2
ew3ldfnb7lpy593,1350,7.2078598714324755,10,-1
ew3ldfnb7lpy593,939,6.844815479208263,11,0
ew3ldfnb7lpy593,1527,7.3310603052186325,12,1
ew3ldfnb7lpy593,2400,7.783224016336037,13,2
ew3ldfnb7lpy593,1290,7.162397497355718,14,3
ew3ldfnb7lpy593,1175,7.069023426578259,15,4
ew3ldfnb7lpy593,1137,7.036148493750536,16,5
ew3ldfnb7lpy593,1227,7.112327444710911,17,6
ew3ldfnb7lpy593,3696,8.215006432761575,18,7
ew3ldfnb7lpy593,1233,7.117205503164344,19,8
ew3ldfnb7lpy593,1351,7.208600337960199,20,9
ew3ldfnb7lpy593,909,6.812345094177479,21,10
lpd5z3vy5l9heem,2553,7.845024417241484,1,-10
lpd5z3vy5l9heem,1280,7.154615356913663,2,-9
lpd5z3vy5l9heem,1507,7.317876198626496,3,-8
lpd5z3vy5l9heem,780,6.659293919683638,4,-7
lpd5z3vy5l9heem,6911,8.840869624091395,5,-6
lpd5z3vy5l9heem,716,6.573680166960646,6,-5
lpd5z3vy5l9heem,807,6.693323668269949,7,-4
lpd5z3vy5l9heem,1042,6.948897222313312,8,-3
lpd5z3vy5l9heem,837,6.729824070489475,9,-2
lpd5z3vy5l9heem,3979,8.288785810426928,10,-1
lpd5z3vy5l9heem,1362,7.2167094867094574,11,0
lpd5z3vy5l9heem,851,6.7464121285733745,12,1
lpd5z3vy5l9heem,4536,8.419800845407588,13,2
lpd5z3vy5l9heem,1157,7.053585727193677,14,3
lpd5z3vy5l9heem,3253,8.087332926473351,15,4
lpd5z3vy5l9heem,1141,7.039660349862076,16,5
lpd5z3vy5l9heem,891,6.792344427470809,17,6
lpd5z3vy5l9heem,1998,7.599901959208498,18,7
lpd5z3vy5l9heem,1178,7.071573364211532,19,8
lpd5z3vy5l9heem,2416,7.789868559054706,20,9
lpd5z3vy5l9heem,1189,7.080867896690782,21,10
qh0ys0keutp4oyl,847,6.741700694652055,1,-10
qh0ys0keutp4oyl,788,6.669498089857879,2,-9
qh0ys0keutp4oyl,840,6.733401891837359,3,-8
qh0ys0keutp4oyl,740,6.606650186198215,4,-7
qh0ys0keutp4oyl,755,6.626717749249025,5,-6
qh0ys0keutp4oyl,863,6.760414691083428,6,-5
qh0ys0keutp4oyl,689,6.535241271013659,7,-4
qh0ys0keutp4oyl,752,6.62273632394984,8,-3
qh0ys0keutp4oyl,706,6.559615237493242,9,-2
qh0ys0keutp4oyl,947,6.853299093186078,10,-1
qh0ys0keutp4oyl,579,6.361302477572996,11,0
qh0ys0keutp4oyl,801,6.68586094706836,12,1
qh0ys0keutp4oyl,731,6.594413459749778,13,2
qh0ys0keutp4oyl,593,6.385194398997726,14,3
qh0ys0keutp4oyl,610,6.413458957167357,15,4
qh0ys0keutp4oyl,875,6.774223886357614,16,5
qh0ys0keutp4oyl,531,6.274762021241939,17,6
qh0ys0keutp4oyl,726,6.587550014824796,18,7
qh0ys0keutp4oyl,533,6.278521424165844,19,8
qh0ys0keutp4oyl,481,6.175867270105761,20,9
qh0ys0keutp4oyl,616,6.423246963533519,21,10
kqzdkwa2jtp8q5d,1451,7.280008252884188,1,-10
kqzdkwa2jtp8q5d,4992,8.515591910049263,2,-9
kqzdkwa2jtp8q5d,1658,7.4133673356952405,3,-8
kqzdkwa2jtp8q5d,7039,8.85922139360813,4,-7
kqzdkwa2jtp8q5d,2042,7.621684998724611,5,-6
kqzdkwa2jtp8q5d,2957,7.9919305198524775,6,-5
kqzdkwa2jtp8q5d,2774,7.928045600874777,7,-4
kqzdkwa2jtp8q5d,1424,7.261225091971921,8,-3
kqzdkwa2jtp8q5d,2548,7.843064016692054,9,-2
kqzdkwa2jtp8q5d,1346,7.204892510204673,10,-1
kqzdkwa2jtp8q5d,3072,8.030084094267563,11,0
kqzdkwa2jtp8q5d,1453,7.2813856635702825,12,1
kqzdkwa2jtp8q5d,1979,7.590346945602565,13,2
kqzdkwa2jtp8q5d,1210,7.098375638590786,14,3
kqzdkwa2jtp8q5d,2484,7.81762544305337,15,4
kqzdkwa2jtp8q5d,2569,7.851271997109883,16,5
kqzdkwa2jtp8q5d,3042,8.020270472819238,17,6
